"Year","Country","Giver","Score"
"2006 SF1","Ireland","Moldova",1
"2006 SF1","Cyprus","Moldova",0
"2006 SF1","Monaco","Moldova",0
"2006 SF1","Macedonia","Moldova",0
"2006 SF1","Poland","Moldova",4
"2006 SF1","Russia","Moldova",12
"2006 SF1","Turkey","Moldova",0
"2006 SF1","Ukraine","Moldova",10
"2006 SF1","Finland","Moldova",5
"2006 SF1","Netherlands","Moldova",0
"2006 SF1","Lithuania","Moldova",6
"2006 SF1","Portugal","Moldova",0
"2006 SF1","Sweden","Moldova",7
"2006 SF1","Estonia","Moldova",0
"2006 SF1","Bosnia-Herzegovina","Moldova",8
"2006 SF1","Iceland","Moldova",0
"2005 SF1","Austria","Moldova",0
"2005 SF1","Lithuania","Moldova",0
"2005 SF1","Portugal","Moldova",0
"2005 SF1","Latvia","Moldova",0
"2005 SF1","Monaco","Moldova",2
"2005 SF1","Israel","Moldova",5
"2005 SF1","Belarus","Moldova",0
"2005 SF1","Netherlands","Moldova",0
"2005 SF1","Iceland","Moldova",10
"2005 SF1","Belgium","Moldova",3
"2005 SF1","Estonia","Moldova",1
"2005 SF1","Norway","Moldova",8
"2005 SF1","Romania","Moldova",12
"2005 SF1","Hungary","Moldova",0
"2005 SF1","Finland","Moldova",0
"2005 SF1","Macedonia","Moldova",0
"2005 SF1","Andorra","Moldova",4
"2005 SF1","Switzerland","Moldova",0
"2005 SF1","Croatia","Moldova",6
"2005 SF1","Bulgaria","Moldova",7
"2005 SF1","Ireland","Moldova",0
"2005 SF1","Slovenia","Moldova",0
"2005 SF1","Denmark","Moldova",0
"2005 SF1","Poland","Moldova",0
"2006 SF1","Armenia","Monaco",0
"2006 SF1","Bulgaria","Monaco",0
"2006 SF1","Slovenia","Monaco",3
"2006 SF1","Andorra","Monaco",0
"2006 SF1","Belarus","Monaco",0
"2006 SF1","Albania","Monaco",0
"2006 SF1","Belgium","Monaco",6
"2006 SF1","Ireland","Monaco",7
"2006 SF1","Cyprus","Monaco",10
"2006 SF1","Macedonia","Monaco",0
"2006 SF1","Poland","Monaco",0
"2006 SF1","Russia","Monaco",0
"2006 SF1","Turkey","Monaco",0
"2006 SF1","Ukraine","Monaco",2
"2006 SF1","Finland","Monaco",0
"2006 SF1","Netherlands","Monaco",0
"2006 SF1","Lithuania","Monaco",4
"2006 SF1","Portugal","Monaco",0
"2006 SF1","Sweden","Monaco",8
"2006 SF1","Estonia","Monaco",5
"2006 SF1","Bosnia-Herzegovina","Monaco",12
"2006 SF1","Iceland","Monaco",1
"2005 SF1","Austria","Monaco",0
"2005 SF1","Lithuania","Monaco",0
"2005 SF1","Portugal","Monaco",0
"2005 SF1","Moldova","Monaco",0
"2005 SF1","Latvia","Monaco",0
"2005 SF1","Israel","Monaco",12
"2005 SF1","Belarus","Monaco",1
"2005 SF1","Netherlands","Monaco",8
"2005 SF1","Iceland","Monaco",0
"2005 SF1","Belgium","Monaco",0
"2005 SF1","Estonia","Monaco",0
"2005 SF1","Norway","Monaco",0
"2005 SF1","Romania","Monaco",7
"2005 SF1","Hungary","Monaco",0
"2005 SF1","Finland","Monaco",6
"2005 SF1","Macedonia","Monaco",3
"2005 SF1","Andorra","Monaco",0
"2005 SF1","Switzerland","Monaco",2
"2005 SF1","Croatia","Monaco",5
"2005 SF1","Bulgaria","Monaco",0
"2005 SF1","Ireland","Monaco",0
"2005 SF1","Slovenia","Monaco",4
"2005 SF1","Denmark","Monaco",10
"2005 SF1","Poland","Monaco",0
"2004 SF1","Finland","Monaco",6
"2004 SF1","Belarus","Monaco",0
"2004 SF1","Switzerland","Monaco",0
"2004 SF1","Latvia","Monaco",2
"2004 SF1","Israel","Monaco",0
"2004 SF1","Andorra","Monaco",0
"2004 SF1","Portugal","Monaco",1
"2004 SF1","Malta","Monaco",0
"2004 SF1","Greece","Monaco",4
"2004 SF1","Ukraine","Monaco",5
"2004 SF1","Lithuania","Monaco",0
"2004 SF1","Albania","Monaco",3
"2004 SF1","Cyprus","Monaco",12
"2004 SF1","Macedonia","Monaco",0
"2004 SF1","Slovenia","Monaco",0
"2004 SF1","Estonia","Monaco",0
"2004 SF1","Croatia","Monaco",0
"2004 SF1","Denmark","Monaco",10
"2004 SF1","Serbia and Montenegro","Monaco",7
"2004 SF1","Bosnia-Herzegovina","Monaco",0
"2004 SF1","Netherlands","Monaco",8
"2009 SF1","Czech Republic","Montenegro",0
"2009 SF1","Belgium","Montenegro",0
"2009 SF1","Belarus","Montenegro",2
"2009 SF1","Sweden","Montenegro",0
"2009 SF1","Armenia","Montenegro",4
"2009 SF1","Andorra","Montenegro",0
"2009 SF1","Switzerland","Montenegro",0
"2009 SF1","Turkey","Montenegro",8
"2009 SF1","Israel","Montenegro",5
"2009 SF1","Bulgaria","Montenegro",0
"2009 SF1","Iceland","Montenegro",7
"2009 SF1","Macedonia","Montenegro",10
"2009 SF1","Romania","Montenegro",6
"2009 SF1","Finland","Montenegro",3
"2009 SF1","Portugal","Montenegro",0
"2009 SF1","Malta","Montenegro",1
"2009 SF1","Bosnia-Herzegovina","Montenegro",12
"2008 SF1","Israel","Montenegro",5
"2008 SF1","Estonia","Montenegro",0
"2008 SF1","Moldova","Montenegro",0
"2008 SF1","San Marino","Montenegro",0
"2008 SF1","Belgium","Montenegro",0
"2008 SF1","Azerbaijan","Montenegro",3
"2008 SF1","Slovenia","Montenegro",10
"2008 SF1","Norway","Montenegro",4
"2008 SF1","Poland","Montenegro",0
"2008 SF1","Ireland","Montenegro",1
"2008 SF1","Andorra","Montenegro",0
"2008 SF1","Bosnia-Herzegovina","Montenegro",12
"2008 SF1","Armenia","Montenegro",6
"2008 SF1","Netherlands","Montenegro",0
"2008 SF1","Finland","Montenegro",2
"2008 SF1","Romania","Montenegro",0
"2008 SF1","Russia","Montenegro",8
"2008 SF1","Greece","Montenegro",7
"2007 SF1","Bulgaria","Montenegro",5
"2007 SF1","Israel","Montenegro",0
"2007 SF1","Cyprus","Montenegro",0
"2007 SF1","Belarus","Montenegro",4
"2007 SF1","Iceland","Montenegro",0
"2007 SF1","Georgia","Montenegro",0
"2007 SF1","Switzerland","Montenegro",0
"2007 SF1","Moldova","Montenegro",0
"2007 SF1","Netherlands","Montenegro",0
"2007 SF1","Albania","Montenegro",6
"2007 SF1","Denmark","Montenegro",0
"2007 SF1","Croatia","Montenegro",7
"2007 SF1","Poland","Montenegro",1
"2007 SF1","Serbia","Montenegro",12
"2007 SF1","Czech Republic","Montenegro",0
"2007 SF1","Portugal","Montenegro",0
"2007 SF1","Macedonia","Montenegro",10
"2007 SF1","Norway","Montenegro",2
"2007 SF1","Malta","Montenegro",0
"2007 SF1","Andorra","Montenegro",0
"2007 SF1","Hungary","Montenegro",0
"2007 SF1","Estonia","Montenegro",0
"2007 SF1","Belgium","Montenegro",0
"2007 SF1","Slovenia","Montenegro",8
"2007 SF1","Turkey","Montenegro",3
"2007 SF1","Austria","Montenegro",0
"2007 SF1","Latvia","Montenegro",0
"2009 SF2","Croatia","Netherlands",0
"2009 SF2","Ireland","Netherlands",3
"2009 SF2","Latvia","Netherlands",0
"2009 SF2","Serbia","Netherlands",6
"2009 SF2","Poland","Netherlands",2
"2009 SF2","Norway","Netherlands",12
"2009 SF2","Cyprus","Netherlands",0
"2009 SF2","Slovakia","Netherlands",0
"2009 SF2","Denmark","Netherlands",7
"2009 SF2","Slovenia","Netherlands",0
"2009 SF2","Hungary","Netherlands",0
"2009 SF2","Azerbaijan","Netherlands",8
"2009 SF2","Greece","Netherlands",10
"2009 SF2","Lithuania","Netherlands",0
"2009 SF2","Moldova","Netherlands",4
"2009 SF2","Albania","Netherlands",1
"2009 SF2","Ukraine","Netherlands",0
"2009 SF2","Estonia","Netherlands",5
"2008 SF1","Montenegro","Netherlands",0
"2008 SF1","Israel","Netherlands",6
"2008 SF1","Estonia","Netherlands",0
"2008 SF1","Moldova","Netherlands",0
"2008 SF1","San Marino","Netherlands",0
"2008 SF1","Belgium","Netherlands",10
"2008 SF1","Azerbaijan","Netherlands",4
"2008 SF1","Slovenia","Netherlands",0
"2008 SF1","Norway","Netherlands",5
"2008 SF1","Poland","Netherlands",0
"2008 SF1","Ireland","Netherlands",1
"2008 SF1","Andorra","Netherlands",0
"2008 SF1","Bosnia-Herzegovina","Netherlands",7
"2008 SF1","Armenia","Netherlands",12
"2008 SF1","Finland","Netherlands",0
"2008 SF1","Romania","Netherlands",3
"2008 SF1","Russia","Netherlands",2
"2008 SF1","Greece","Netherlands",8
"2007 SF1","Bulgaria","Netherlands",0
"2007 SF1","Israel","Netherlands",0
"2007 SF1","Cyprus","Netherlands",0
"2007 SF1","Belarus","Netherlands",0
"2007 SF1","Iceland","Netherlands",0
"2007 SF1","Georgia","Netherlands",5
"2007 SF1","Montenegro","Netherlands",0
"2007 SF1","Switzerland","Netherlands",0
"2007 SF1","Moldova","Netherlands",0
"2007 SF1","Albania","Netherlands",0
"2007 SF1","Denmark","Netherlands",1
"2007 SF1","Croatia","Netherlands",0
"2007 SF1","Poland","Netherlands",0
"2007 SF1","Serbia","Netherlands",10
"2007 SF1","Czech Republic","Netherlands",0
"2007 SF1","Portugal","Netherlands",4
"2007 SF1","Macedonia","Netherlands",0
"2007 SF1","Norway","Netherlands",3
"2007 SF1","Malta","Netherlands",0
"2007 SF1","Andorra","Netherlands",0
"2007 SF1","Hungary","Netherlands",8
"2007 SF1","Estonia","Netherlands",0
"2007 SF1","Belgium","Netherlands",2
"2007 SF1","Slovenia","Netherlands",6
"2007 SF1","Turkey","Netherlands",12
"2007 SF1","Austria","Netherlands",0
"2007 SF1","Latvia","Netherlands",7
"2006 SF1","Armenia","Netherlands",12
"2006 SF1","Bulgaria","Netherlands",0
"2006 SF1","Slovenia","Netherlands",0
"2006 SF1","Andorra","Netherlands",0
"2006 SF1","Belarus","Netherlands",0
"2006 SF1","Albania","Netherlands",0
"2006 SF1","Belgium","Netherlands",7
"2006 SF1","Ireland","Netherlands",3
"2006 SF1","Cyprus","Netherlands",0
"2006 SF1","Monaco","Netherlands",0
"2006 SF1","Macedonia","Netherlands",0
"2006 SF1","Poland","Netherlands",2
"2006 SF1","Russia","Netherlands",1
"2006 SF1","Turkey","Netherlands",10
"2006 SF1","Ukraine","Netherlands",0
"2006 SF1","Finland","Netherlands",6
"2006 SF1","Lithuania","Netherlands",5
"2006 SF1","Portugal","Netherlands",0
"2006 SF1","Sweden","Netherlands",4
"2006 SF1","Estonia","Netherlands",0
"2006 SF1","Bosnia-Herzegovina","Netherlands",8
"2006 SF1","Iceland","Netherlands",0
"2005 SF1","Austria","Netherlands",0
"2005 SF1","Lithuania","Netherlands",0
"2005 SF1","Portugal","Netherlands",0
"2005 SF1","Moldova","Netherlands",0
"2005 SF1","Latvia","Netherlands",0
"2005 SF1","Monaco","Netherlands",0
"2005 SF1","Israel","Netherlands",10
"2005 SF1","Belarus","Netherlands",0
"2005 SF1","Iceland","Netherlands",0
"2005 SF1","Belgium","Netherlands",6
"2005 SF1","Estonia","Netherlands",0
"2005 SF1","Norway","Netherlands",2
"2005 SF1","Romania","Netherlands",8
"2005 SF1","Hungary","Netherlands",0
"2005 SF1","Finland","Netherlands",1
"2005 SF1","Macedonia","Netherlands",3
"2005 SF1","Andorra","Netherlands",7
"2005 SF1","Switzerland","Netherlands",0
"2005 SF1","Croatia","Netherlands",4
"2005 SF1","Bulgaria","Netherlands",0
"2005 SF1","Ireland","Netherlands",0
"2005 SF1","Slovenia","Netherlands",0
"2005 SF1","Denmark","Netherlands",12
"2005 SF1","Poland","Netherlands",5
"2004 SF1","Finland","Netherlands",0
"2004 SF1","Belarus","Netherlands",0
"2004 SF1","Switzerland","Netherlands",0
"2004 SF1","Latvia","Netherlands",0
"2004 SF1","Israel","Netherlands",2
"2004 SF1","Andorra","Netherlands",0
"2004 SF1","Portugal","Netherlands",0
"2004 SF1","Malta","Netherlands",3
"2004 SF1","Monaco","Netherlands",0
"2004 SF1","Greece","Netherlands",6
"2004 SF1","Ukraine","Netherlands",7
"2004 SF1","Lithuania","Netherlands",0
"2004 SF1","Albania","Netherlands",5
"2004 SF1","Cyprus","Netherlands",10
"2004 SF1","Macedonia","Netherlands",1
"2004 SF1","Slovenia","Netherlands",0
"2004 SF1","Estonia","Netherlands",0
"2004 SF1","Croatia","Netherlands",4
"2004 SF1","Denmark","Netherlands",0
"2004 SF1","Serbia and Montenegro","Netherlands",12
"2004 SF1","Bosnia-Herzegovina","Netherlands",8
"2009 SF2","Croatia","Norway",0
"2009 SF2","Ireland","Norway",4
"2009 SF2","Latvia","Norway",0
"2009 SF2","Serbia","Norway",2
"2009 SF2","Poland","Norway",3
"2009 SF2","Cyprus","Norway",0
"2009 SF2","Slovakia","Norway",0
"2009 SF2","Denmark","Norway",12
"2009 SF2","Slovenia","Norway",0
"2009 SF2","Hungary","Norway",0
"2009 SF2","Azerbaijan","Norway",6
"2009 SF2","Greece","Norway",1
"2009 SF2","Lithuania","Norway",7
"2009 SF2","Moldova","Norway",10
"2009 SF2","Albania","Norway",5
"2009 SF2","Ukraine","Norway",0
"2009 SF2","Estonia","Norway",8
"2009 SF2","Netherlands","Norway",0
"2008 SF1","Montenegro","Norway",0
"2008 SF1","Israel","Norway",10
"2008 SF1","Estonia","Norway",0
"2008 SF1","Moldova","Norway",0
"2008 SF1","San Marino","Norway",0
"2008 SF1","Belgium","Norway",0
"2008 SF1","Azerbaijan","Norway",0
"2008 SF1","Slovenia","Norway",0
"2008 SF1","Poland","Norway",2
"2008 SF1","Ireland","Norway",1
"2008 SF1","Andorra","Norway",0
"2008 SF1","Bosnia-Herzegovina","Norway",12
"2008 SF1","Armenia","Norway",3
"2008 SF1","Netherlands","Norway",7
"2008 SF1","Finland","Norway",6
"2008 SF1","Romania","Norway",5
"2008 SF1","Russia","Norway",8
"2008 SF1","Greece","Norway",4
"2007 SF1","Bulgaria","Norway",0
"2007 SF1","Israel","Norway",0
"2007 SF1","Cyprus","Norway",0
"2007 SF1","Belarus","Norway",3
"2007 SF1","Iceland","Norway",12
"2007 SF1","Georgia","Norway",0
"2007 SF1","Montenegro","Norway",0
"2007 SF1","Switzerland","Norway",0
"2007 SF1","Moldova","Norway",0
"2007 SF1","Netherlands","Norway",1
"2007 SF1","Albania","Norway",0
"2007 SF1","Denmark","Norway",4
"2007 SF1","Croatia","Norway",0
"2007 SF1","Poland","Norway",0
"2007 SF1","Serbia","Norway",8
"2007 SF1","Czech Republic","Norway",0
"2007 SF1","Portugal","Norway",0
"2007 SF1","Macedonia","Norway",0
"2007 SF1","Malta","Norway",0
"2007 SF1","Andorra","Norway",2
"2007 SF1","Hungary","Norway",10
"2007 SF1","Estonia","Norway",0
"2007 SF1","Belgium","Norway",0
"2007 SF1","Slovenia","Norway",5
"2007 SF1","Turkey","Norway",6
"2007 SF1","Austria","Norway",0
"2007 SF1","Latvia","Norway",7
"2006 SF1","Armenia","Norway",0
"2006 SF1","Bulgaria","Norway",0
"2006 SF1","Slovenia","Norway",0
"2006 SF1","Andorra","Norway",0
"2006 SF1","Belarus","Norway",0
"2006 SF1","Albania","Norway",3
"2006 SF1","Belgium","Norway",0
"2006 SF1","Ireland","Norway",6
"2006 SF1","Cyprus","Norway",0
"2006 SF1","Monaco","Norway",0
"2006 SF1","Macedonia","Norway",0
"2006 SF1","Poland","Norway",2
"2006 SF1","Russia","Norway",4
"2006 SF1","Turkey","Norway",1
"2006 SF1","Ukraine","Norway",0
"2006 SF1","Finland","Norway",8
"2006 SF1","Netherlands","Norway",0
"2006 SF1","Lithuania","Norway",5
"2006 SF1","Portugal","Norway",0
"2006 SF1","Sweden","Norway",10
"2006 SF1","Estonia","Norway",0
"2006 SF1","Bosnia-Herzegovina","Norway",12
"2006 SF1","Iceland","Norway",7
"2005 SF1","Austria","Norway",0
"2005 SF1","Lithuania","Norway",0
"2005 SF1","Portugal","Norway",0
"2005 SF1","Moldova","Norway",1
"2005 SF1","Latvia","Norway",3
"2005 SF1","Monaco","Norway",0
"2005 SF1","Israel","Norway",0
"2005 SF1","Belarus","Norway",0
"2005 SF1","Netherlands","Norway",0
"2005 SF1","Iceland","Norway",8
"2005 SF1","Belgium","Norway",0
"2005 SF1","Estonia","Norway",0
"2005 SF1","Romania","Norway",7
"2005 SF1","Hungary","Norway",6
"2005 SF1","Finland","Norway",10
"2005 SF1","Macedonia","Norway",0
"2005 SF1","Andorra","Norway",0
"2005 SF1","Switzerland","Norway",2
"2005 SF1","Croatia","Norway",4
"2005 SF1","Bulgaria","Norway",0
"2005 SF1","Ireland","Norway",0
"2005 SF1","Slovenia","Norway",0
"2005 SF1","Denmark","Norway",12
"2005 SF1","Poland","Norway",5
"2004 SF1","Finland","Norway",3
"2004 SF1","Belarus","Norway",0
"2004 SF1","Switzerland","Norway",0
"2004 SF1","Latvia","Norway",0
"2004 SF1","Israel","Norway",0
"2004 SF1","Andorra","Norway",0
"2004 SF1","Portugal","Norway",0
"2004 SF1","Malta","Norway",0
"2004 SF1","Monaco","Norway",0
"2004 SF1","Greece","Norway",5
"2004 SF1","Ukraine","Norway",7
"2004 SF1","Lithuania","Norway",0
"2004 SF1","Albania","Norway",8
"2004 SF1","Cyprus","Norway",4
"2004 SF1","Macedonia","Norway",0
"2004 SF1","Slovenia","Norway",0
"2004 SF1","Estonia","Norway",1
"2004 SF1","Croatia","Norway",0
"2004 SF1","Denmark","Norway",6
"2004 SF1","Serbia and Montenegro","Norway",10
"2004 SF1","Bosnia-Herzegovina","Norway",12
"2004 SF1","Netherlands","Norway",2
"2009 SF2","Croatia","Poland",0
"2009 SF2","Ireland","Poland",3
"2009 SF2","Latvia","Poland",0
"2009 SF2","Serbia","Poland",0
"2009 SF2","Norway","Poland",10
"2009 SF2","Cyprus","Poland",0
"2009 SF2","Slovakia","Poland",0
"2009 SF2","Denmark","Poland",1
"2009 SF2","Slovenia","Poland",0
"2009 SF2","Hungary","Poland",0
"2009 SF2","Azerbaijan","Poland",12
"2009 SF2","Greece","Poland",2
"2009 SF2","Lithuania","Poland",4
"2009 SF2","Moldova","Poland",5
"2009 SF2","Albania","Poland",6
"2009 SF2","Ukraine","Poland",7
"2009 SF2","Estonia","Poland",8
"2009 SF2","Netherlands","Poland",0
"2008 SF1","Montenegro","Poland",0
"2008 SF1","Israel","Poland",4
"2008 SF1","Estonia","Poland",0
"2008 SF1","Moldova","Poland",0
"2008 SF1","San Marino","Poland",0
"2008 SF1","Belgium","Poland",0
"2008 SF1","Azerbaijan","Poland",10
"2008 SF1","Slovenia","Poland",2
"2008 SF1","Norway","Poland",7
"2008 SF1","Ireland","Poland",0
"2008 SF1","Andorra","Poland",1
"2008 SF1","Bosnia-Herzegovina","Poland",0
"2008 SF1","Armenia","Poland",12
"2008 SF1","Netherlands","Poland",0
"2008 SF1","Finland","Poland",5
"2008 SF1","Romania","Poland",3
"2008 SF1","Russia","Poland",8
"2008 SF1","Greece","Poland",6
"2007 SF1","Bulgaria","Poland",0
"2007 SF1","Israel","Poland",0
"2007 SF1","Cyprus","Poland",0
"2007 SF1","Belarus","Poland",4
"2007 SF1","Iceland","Poland",0
"2007 SF1","Georgia","Poland",3
"2007 SF1","Montenegro","Poland",0
"2007 SF1","Switzerland","Poland",0
"2007 SF1","Moldova","Poland",0
"2007 SF1","Netherlands","Poland",0
"2007 SF1","Albania","Poland",0
"2007 SF1","Denmark","Poland",0
"2007 SF1","Croatia","Poland",0
"2007 SF1","Serbia","Poland",5
"2007 SF1","Czech Republic","Poland",0
"2007 SF1","Portugal","Poland",10
"2007 SF1","Macedonia","Poland",0
"2007 SF1","Norway","Poland",2
"2007 SF1","Malta","Poland",0
"2007 SF1","Andorra","Poland",6
"2007 SF1","Hungary","Poland",8
"2007 SF1","Estonia","Poland",0
"2007 SF1","Belgium","Poland",0
"2007 SF1","Slovenia","Poland",7
"2007 SF1","Turkey","Poland",1
"2007 SF1","Austria","Poland",0
"2007 SF1","Latvia","Poland",12
"2006 SF1","Armenia","Poland",3
"2006 SF1","Bulgaria","Poland",0
"2006 SF1","Slovenia","Poland",0
"2006 SF1","Andorra","Poland",0
"2006 SF1","Belarus","Poland",0
"2006 SF1","Albania","Poland",0
"2006 SF1","Belgium","Poland",4
"2006 SF1","Ireland","Poland",2
"2006 SF1","Cyprus","Poland",0
"2006 SF1","Monaco","Poland",1
"2006 SF1","Macedonia","Poland",0
"2006 SF1","Russia","Poland",8
"2006 SF1","Turkey","Poland",0
"2006 SF1","Ukraine","Poland",6
"2006 SF1","Finland","Poland",12
"2006 SF1","Netherlands","Poland",0
"2006 SF1","Lithuania","Poland",10
"2006 SF1","Portugal","Poland",0
"2006 SF1","Sweden","Poland",7
"2006 SF1","Estonia","Poland",0
"2006 SF1","Bosnia-Herzegovina","Poland",5
"2006 SF1","Iceland","Poland",0
"2005 SF1","Austria","Poland",0
"2005 SF1","Lithuania","Poland",0
"2005 SF1","Portugal","Poland",0
"2005 SF1","Moldova","Poland",6
"2005 SF1","Latvia","Poland",0
"2005 SF1","Monaco","Poland",0
"2005 SF1","Israel","Poland",4
"2005 SF1","Belarus","Poland",1
"2005 SF1","Netherlands","Poland",0
"2005 SF1","Iceland","Poland",0
"2005 SF1","Belgium","Poland",0
"2005 SF1","Estonia","Poland",0
"2005 SF1","Norway","Poland",7
"2005 SF1","Romania","Poland",8
"2005 SF1","Hungary","Poland",12
"2005 SF1","Finland","Poland",0
"2005 SF1","Macedonia","Poland",0
"2005 SF1","Andorra","Poland",0
"2005 SF1","Switzerland","Poland",5
"2005 SF1","Croatia","Poland",3
"2005 SF1","Bulgaria","Poland",0
"2005 SF1","Ireland","Poland",2
"2005 SF1","Slovenia","Poland",0
"2005 SF1","Denmark","Poland",10
"2009 SF1","Montenegro","Portugal",1
"2009 SF1","Czech Republic","Portugal",0
"2009 SF1","Belgium","Portugal",0
"2009 SF1","Belarus","Portugal",0
"2009 SF1","Sweden","Portugal",8
"2009 SF1","Armenia","Portugal",0
"2009 SF1","Andorra","Portugal",4
"2009 SF1","Switzerland","Portugal",2
"2009 SF1","Turkey","Portugal",5
"2009 SF1","Israel","Portugal",0
"2009 SF1","Bulgaria","Portugal",0
"2009 SF1","Iceland","Portugal",12
"2009 SF1","Macedonia","Portugal",0
"2009 SF1","Romania","Portugal",10
"2009 SF1","Finland","Portugal",3
"2009 SF1","Malta","Portugal",6
"2009 SF1","Bosnia-Herzegovina","Portugal",7
"2008 SF2","Iceland","Portugal",5
"2008 SF2","Sweden","Portugal",3
"2008 SF2","Turkey","Portugal",0
"2008 SF2","Ukraine","Portugal",12
"2008 SF2","Lithuania","Portugal",0
"2008 SF2","Albania","Portugal",2
"2008 SF2","Switzerland","Portugal",0
"2008 SF2","Czech Republic","Portugal",0
"2008 SF2","Belarus","Portugal",0
"2008 SF2","Latvia","Portugal",10
"2008 SF2","Croatia","Portugal",6
"2008 SF2","Bulgaria","Portugal",1
"2008 SF2","Denmark","Portugal",8
"2008 SF2","Georgia","Portugal",7
"2008 SF2","Hungary","Portugal",0
"2008 SF2","Malta","Portugal",4
"2008 SF2","Cyprus","Portugal",0
"2008 SF2","Macedonia","Portugal",0
"2007 SF1","Bulgaria","Portugal",5
"2007 SF1","Israel","Portugal",0
"2007 SF1","Cyprus","Portugal",0
"2007 SF1","Belarus","Portugal",1
"2007 SF1","Iceland","Portugal",0
"2007 SF1","Georgia","Portugal",0
"2007 SF1","Montenegro","Portugal",0
"2007 SF1","Switzerland","Portugal",0
"2007 SF1","Moldova","Portugal",12
"2007 SF1","Netherlands","Portugal",3
"2007 SF1","Albania","Portugal",0
"2007 SF1","Denmark","Portugal",0
"2007 SF1","Croatia","Portugal",0
"2007 SF1","Poland","Portugal",0
"2007 SF1","Serbia","Portugal",4
"2007 SF1","Czech Republic","Portugal",0
"2007 SF1","Macedonia","Portugal",0
"2007 SF1","Norway","Portugal",2
"2007 SF1","Malta","Portugal",0
"2007 SF1","Andorra","Portugal",6
"2007 SF1","Hungary","Portugal",10
"2007 SF1","Estonia","Portugal",0
"2007 SF1","Belgium","Portugal",0
"2007 SF1","Slovenia","Portugal",7
"2007 SF1","Turkey","Portugal",0
"2007 SF1","Austria","Portugal",0
"2007 SF1","Latvia","Portugal",8
"2006 SF1","Armenia","Portugal",0
"2006 SF1","Bulgaria","Portugal",1
"2006 SF1","Slovenia","Portugal",0
"2006 SF1","Andorra","Portugal",0
"2006 SF1","Belarus","Portugal",0
"2006 SF1","Albania","Portugal",0
"2006 SF1","Belgium","Portugal",2
"2006 SF1","Ireland","Portugal",4
"2006 SF1","Cyprus","Portugal",0
"2006 SF1","Monaco","Portugal",0
"2006 SF1","Macedonia","Portugal",0
"2006 SF1","Poland","Portugal",0
"2006 SF1","Russia","Portugal",7
"2006 SF1","Turkey","Portugal",0
"2006 SF1","Ukraine","Portugal",10
"2006 SF1","Finland","Portugal",8
"2006 SF1","Netherlands","Portugal",0
"2006 SF1","Lithuania","Portugal",5
"2006 SF1","Sweden","Portugal",12
"2006 SF1","Estonia","Portugal",0
"2006 SF1","Bosnia-Herzegovina","Portugal",6
"2006 SF1","Iceland","Portugal",3
"2005 SF1","Austria","Portugal",0
"2005 SF1","Lithuania","Portugal",0
"2005 SF1","Moldova","Portugal",8
"2005 SF1","Latvia","Portugal",4
"2005 SF1","Monaco","Portugal",0
"2005 SF1","Israel","Portugal",6
"2005 SF1","Belarus","Portugal",0
"2005 SF1","Netherlands","Portugal",0
"2005 SF1","Iceland","Portugal",0
"2005 SF1","Belgium","Portugal",12
"2005 SF1","Estonia","Portugal",0
"2005 SF1","Norway","Portugal",1
"2005 SF1","Romania","Portugal",10
"2005 SF1","Hungary","Portugal",7
"2005 SF1","Finland","Portugal",0
"2005 SF1","Macedonia","Portugal",0
"2005 SF1","Andorra","Portugal",0
"2005 SF1","Switzerland","Portugal",2
"2005 SF1","Croatia","Portugal",3
"2005 SF1","Bulgaria","Portugal",0
"2005 SF1","Ireland","Portugal",0
"2005 SF1","Slovenia","Portugal",0
"2005 SF1","Denmark","Portugal",5
"2005 SF1","Poland","Portugal",0
"2004 SF1","Finland","Portugal",0
"2004 SF1","Belarus","Portugal",0
"2004 SF1","Switzerland","Portugal",0
"2004 SF1","Latvia","Portugal",0
"2004 SF1","Israel","Portugal",7
"2004 SF1","Andorra","Portugal",0
"2004 SF1","Malta","Portugal",4
"2004 SF1","Monaco","Portugal",0
"2004 SF1","Greece","Portugal",8
"2004 SF1","Ukraine","Portugal",12
"2004 SF1","Lithuania","Portugal",0
"2004 SF1","Albania","Portugal",2
"2004 SF1","Cyprus","Portugal",3
"2004 SF1","Macedonia","Portugal",0
"2004 SF1","Slovenia","Portugal",0
"2004 SF1","Estonia","Portugal",5
"2004 SF1","Croatia","Portugal",1
"2004 SF1","Denmark","Portugal",0
"2004 SF1","Serbia and Montenegro","Portugal",10
"2004 SF1","Bosnia-Herzegovina","Portugal",0
"2004 SF1","Netherlands","Portugal",6
"2009 SF1","Montenegro","Romania",0
"2009 SF1","Czech Republic","Romania",0
"2009 SF1","Belgium","Romania",0
"2009 SF1","Belarus","Romania",0
"2009 SF1","Sweden","Romania",4
"2009 SF1","Armenia","Romania",8
"2009 SF1","Andorra","Romania",0
"2009 SF1","Switzerland","Romania",0
"2009 SF1","Turkey","Romania",12
"2009 SF1","Israel","Romania",3
"2009 SF1","Bulgaria","Romania",0
"2009 SF1","Iceland","Romania",10
"2009 SF1","Macedonia","Romania",2
"2009 SF1","Finland","Romania",1
"2009 SF1","Portugal","Romania",7
"2009 SF1","Malta","Romania",6
"2009 SF1","Bosnia-Herzegovina","Romania",5
"2008 SF1","Montenegro","Romania",0
"2008 SF1","Israel","Romania",6
"2008 SF1","Estonia","Romania",0
"2008 SF1","Moldova","Romania",10
